student_id,company,role,package_lpa,eligible,skill_match_pct,missing_skills
286,Zoho,Software Developer,6.5,0,25.0,"Java, C++, Data Structures"
286,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
286,Tredence,Business Analyst,8.0,0,25.0,"SQL, Excel, Data Analysis"
286,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, Java, Python"
286,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, Python, Computer Networks"
286,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, SQL, Pandas"
286,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
286,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
286,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
286,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
286,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
286,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
286,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
286,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
286,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
286,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
287,TechMahindra,Software Engineer,3.6,0,33.3,"Java, Networking"
287,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, Java, SQL"
287,Infosys,Systems Engineer,4.0,0,25.0,"Java, Python, DBMS"
287,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Agile"
287,Deloitte,Analyst,6.0,0,25.0,"Excel, SQL, Data Analysis"
287,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Statistics, SQL, Pandas"
287,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
287,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
287,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
287,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
287,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
287,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
287,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
287,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
287,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
287,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
287,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
287,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
287,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
287,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
288,Flipkart,SDE-1,16.0,0,50.0,"Data Structures, Java"
288,Deloitte,Analyst,6.0,0,50.0,"SQL, Data Analysis"
288,TechMahindra,Software Engineer,3.6,0,33.3,"Java, Networking"
288,HCL,Software Engineer,4.0,0,33.3,"Data Structures, SQL"
288,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, Java, SQL"
288,Infosys,Systems Engineer,4.0,0,25.0,"Java, Python, DBMS"
288,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Agile"
288,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Java, Problem Solving"
288,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Data Analysis"
288,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Python, Data Structures"
288,Amazon,SDE-1,18.0,0,20.0,"Data Structures, System Design, Java, Python"
288,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, C++, System Design, Operating Systems"
288,Google,SWE,25.0,0,20.0,"Data Structures, System Design, Python, Computer Networks"
288,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, Statistics, SQL"
288,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
288,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
288,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
288,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
288,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
288,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
289,Cognizant,Programmer Analyst,4.0,0,33.3,"SQL, Problem Solving"
289,Capgemini,Software Engineer,4.2,0,33.3,"C++, DBMS"
289,TechMahindra,Software Engineer,3.6,0,33.3,"Networking, Communication Skills"
289,LTIMindtree,Software Engineer,4.0,0,33.3,"SQL, Data Structures"
289,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, SQL, Communication Skills"
289,Infosys,Systems Engineer,4.0,0,25.0,"Python, DBMS, Communication Skills"
289,Accenture,Associate Software Engineer,4.5,0,25.0,"Python, Communication Skills, Agile"
289,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Algorithms, Problem Solving"
289,Flipkart,SDE-1,16.0,0,25.0,"Data Structures, Algorithms, REST API"
289,Zoho,Software Developer,6.5,0,25.0,"C++, Data Structures, DBMS"
289,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
289,Persistent Systems,Software Engineer,5.5,0,25.0,"Python, Data Structures, Git"
289,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, System Design, Python"
289,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, System Design, Python"
289,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, SQL, Pandas"
289,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
289,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
289,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
289,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
289,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
290,HCL,Software Engineer,4.0,1,66.7,C
290,LTIMindtree,Software Engineer,4.0,1,66.7,Java
290,TCS,Assistant System Engineer,3.5,1,50.0,"Java, Communication Skills"
290,Flipkart,SDE-1,16.0,1,50.0,"Java, REST API"
290,Deloitte,Analyst,6.0,1,50.0,"Communication Skills, Data Analysis"
290,Mu Sigma,Data Analyst,7.0,1,50.0,"Python, Data Analysis"
290,Tredence,Business Analyst,8.0,1,50.0,"Power BI, Data Analysis"
290,Fractal Analytics,Data Scientist,9.0,1,40.0,"Python, Machine Learning, Pandas"
290,Adobe,Member Technical Staff,20.0,0,50.0,"Java, Problem Solving"
290,Amazon,SDE-1,18.0,0,40.0,"System Design, Java, Python"
290,Microsoft,SDE-1,22.0,0,40.0,"C++, System Design, Operating Systems"
290,Google,SWE,25.0,0,40.0,"System Design, Python, Computer Networks"
290,Wipro,Project Engineer,3.8,0,33.3,"C++, Operating Systems"
290,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, Problem Solving"
290,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Communication Skills"
290,Zoho,Software Developer,6.5,0,25.0,"Java, C++, DBMS"
290,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Python, Git"
290,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
290,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
290,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
291,Flipkart,SDE-1,16.0,0,75.0,Data Structures
291,Adobe,Member Technical Staff,20.0,0,50.0,"Data Structures, Problem Solving"
291,Amazon,SDE-1,18.0,0,40.0,"Data Structures, System Design, Python"
291,Microsoft,SDE-1,22.0,0,40.0,"Data Structures, C++, System Design"
291,Wipro,Project Engineer,3.8,0,33.3,"C++, Data Structures"
291,Cognizant,Programmer Analyst,4.0,0,33.3,"SQL, Problem Solving"
291,Capgemini,Software Engineer,4.2,0,33.3,"C++, DBMS"
291,TechMahindra,Software Engineer,3.6,0,33.3,"Networking, Communication Skills"
291,LTIMindtree,Software Engineer,4.0,0,33.3,"SQL, Data Structures"
291,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, SQL, Communication Skills"
291,Infosys,Systems Engineer,4.0,0,25.0,"Python, DBMS, Communication Skills"
291,Accenture,Associate Software Engineer,4.5,0,25.0,"Python, Communication Skills, Agile"
291,Zoho,Software Developer,6.5,0,25.0,"C++, Data Structures, DBMS"
291,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
291,Persistent Systems,Software Engineer,5.5,0,25.0,"Python, Data Structures, Git"
291,Google,SWE,25.0,0,20.0,"Data Structures, System Design, Python, Computer Networks"
291,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, SQL, Pandas"
291,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
291,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
291,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
292,HCL,Software Engineer,4.0,1,100.0,
292,LTIMindtree,Software Engineer,4.0,1,100.0,
292,TCS,Assistant System Engineer,3.5,1,75.0,Communication Skills
292,Flipkart,SDE-1,16.0,1,75.0,Algorithms
292,Cognizant,Programmer Analyst,4.0,1,66.7,Problem Solving
292,Deloitte,Analyst,6.0,1,50.0,"Communication Skills, Data Analysis"
292,Zoho,Software Developer,6.5,1,50.0,"C++, DBMS"
292,Tredence,Business Analyst,8.0,1,50.0,"Power BI, Data Analysis"
292,Persistent Systems,Software Engineer,5.5,1,50.0,"Python, Git"
292,Adobe,Member Technical Staff,20.0,0,50.0,"Algorithms, Problem Solving"
292,Amazon,SDE-1,18.0,0,40.0,"Algorithms, System Design, Python"
292,Wipro,Project Engineer,3.8,0,33.3,"C++, Operating Systems"
292,Capgemini,Software Engineer,4.2,0,33.3,"C++, DBMS"
292,TechMahindra,Software Engineer,3.6,0,33.3,"Networking, Communication Skills"
292,Infosys,Systems Engineer,4.0,0,25.0,"Python, DBMS, Communication Skills"
292,Accenture,Associate Software Engineer,4.5,0,25.0,"Python, Communication Skills, Agile"
292,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Statistics, Data Analysis"
292,Microsoft,SDE-1,22.0,0,20.0,"Algorithms, C++, System Design, Operating Systems"
292,Google,SWE,25.0,0,20.0,"Algorithms, System Design, Python, Computer Networks"
292,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, Statistics, Pandas"
293,Capgemini,Software Engineer,4.2,1,66.7,DBMS
293,Adobe,Member Technical Staff,20.0,0,50.0,"Data Structures, Problem Solving"
293,Flipkart,SDE-1,16.0,0,50.0,"Data Structures, REST API"
293,Zoho,Software Developer,6.5,0,50.0,"Data Structures, DBMS"
293,Persistent Systems,Software Engineer,5.5,0,50.0,"Python, Data Structures"
293,Amazon,SDE-1,18.0,0,40.0,"Data Structures, System Design, Python"
293,Microsoft,SDE-1,22.0,0,40.0,"Data Structures, System Design, Operating Systems"
293,Wipro,Project Engineer,3.8,0,33.3,"Data Structures, Operating Systems"
293,Cognizant,Programmer Analyst,4.0,0,33.3,"SQL, Problem Solving"
293,TechMahindra,Software Engineer,3.6,0,33.3,"Networking, Communication Skills"
293,LTIMindtree,Software Engineer,4.0,0,33.3,"SQL, Data Structures"
293,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, SQL, Communication Skills"
293,Infosys,Systems Engineer,4.0,0,25.0,"Python, DBMS, Communication Skills"
293,Accenture,Associate Software Engineer,4.5,0,25.0,"Python, Communication Skills, Agile"
293,Google,SWE,25.0,0,20.0,"Data Structures, System Design, Python, Computer Networks"
293,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
293,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
293,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
293,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
293,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
294,Mu Sigma,Data Analyst,7.0,1,50.0,"Python, Data Analysis"
294,Tredence,Business Analyst,8.0,1,50.0,"Excel, Data Analysis"
294,Fractal Analytics,Data Scientist,9.0,0,60.0,"Python, Machine Learning"
294,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, Problem Solving"
294,HCL,Software Engineer,4.0,0,33.3,"C, Data Structures"
294,LTIMindtree,Software Engineer,4.0,0,33.3,"Java, Data Structures"
294,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, Java, Communication Skills"
294,Deloitte,Analyst,6.0,0,25.0,"Excel, Communication Skills, Data Analysis"
294,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Python, Data Structures"
294,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
294,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
294,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
294,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
294,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
294,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
294,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
294,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
294,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
294,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
294,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
295,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Communication Skills"
295,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, Java, Python"
295,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, Algorithms, C++, Operating Systems"
295,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, Python, Computer Networks"
295,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
295,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
295,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
295,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
295,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
295,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
295,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
295,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
295,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
295,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
295,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
295,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
295,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
295,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
295,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
295,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
296,Adobe,Member Technical Staff,20.0,0,50.0,"Data Structures, Java"
296,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, SQL"
296,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Communication Skills"
296,Flipkart,SDE-1,16.0,0,25.0,"Data Structures, Java, REST API"
296,Deloitte,Analyst,6.0,0,25.0,"SQL, Communication Skills, Data Analysis"
296,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Data Analysis"
296,Amazon,SDE-1,18.0,0,20.0,"Data Structures, System Design, Java, Python"
296,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, C++, System Design, Operating Systems"
296,Google,SWE,25.0,0,20.0,"Data Structures, System Design, Python, Computer Networks"
296,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Statistics, SQL, Pandas"
296,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
296,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
296,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
296,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
296,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
296,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
296,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
296,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
296,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
296,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
297,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
297,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Python, Data Structures"
297,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, System Design, Python"
297,Fractal Analytics,Data Scientist,9.0,0,20.0,"Python, Machine Learning, SQL, Pandas"
297,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
297,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
297,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
297,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
297,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
297,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
297,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
297,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
297,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
297,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
297,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
297,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
297,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
297,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
297,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
297,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
298,Persistent Systems,Software Engineer,5.5,0,50.0,"Python, Data Structures"
298,Wipro,Project Engineer,3.8,0,33.3,"C++, Data Structures"
298,Cognizant,Programmer Analyst,4.0,0,33.3,"SQL, Problem Solving"
298,Capgemini,Software Engineer,4.2,0,33.3,"C++, DBMS"
298,TechMahindra,Software Engineer,3.6,0,33.3,"Networking, Communication Skills"
298,HCL,Software Engineer,4.0,0,33.3,"Data Structures, SQL"
298,LTIMindtree,Software Engineer,4.0,0,33.3,"SQL, Data Structures"
298,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, SQL, Communication Skills"
298,Infosys,Systems Engineer,4.0,0,25.0,"Python, DBMS, Communication Skills"
298,Accenture,Associate Software Engineer,4.5,0,25.0,"Python, Communication Skills, Agile"
298,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Algorithms, Problem Solving"
298,Flipkart,SDE-1,16.0,0,25.0,"Data Structures, Algorithms, REST API"
298,Zoho,Software Developer,6.5,0,25.0,"C++, Data Structures, DBMS"
298,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, System Design, Python"
298,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, Algorithms, C++, System Design"
298,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
298,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
298,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
298,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
298,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
299,Microsoft,SDE-1,22.0,0,40.0,"Data Structures, Algorithms, Operating Systems"
299,Fractal Analytics,Data Scientist,9.0,0,40.0,"Python, Machine Learning, SQL"
299,Wipro,Project Engineer,3.8,0,33.3,"Data Structures, Operating Systems"
299,Capgemini,Software Engineer,4.2,0,33.3,"Java, DBMS"
299,Zoho,Software Developer,6.5,0,25.0,"Java, Data Structures, DBMS"
299,Mu Sigma,Data Analyst,7.0,0,25.0,"Python, Data Analysis, SQL"
299,Tredence,Business Analyst,8.0,0,25.0,"SQL, Excel, Data Analysis"
299,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, Java, Python"
299,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, Python, Computer Networks"
299,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
299,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
299,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
299,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
299,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
299,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
299,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
299,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
299,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
299,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
299,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
300,Fractal Analytics,Data Scientist,9.0,1,40.0,"Statistics, SQL, Pandas"
300,Wipro,Project Engineer,3.8,0,33.3,"Data Structures, Operating Systems"
300,Cognizant,Programmer Analyst,4.0,0,33.3,"Java, SQL"
300,Capgemini,Software Engineer,4.2,0,33.3,"Java, DBMS"
300,Infosys,Systems Engineer,4.0,0,25.0,"Java, DBMS, Communication Skills"
300,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Communication Skills, Agile"
300,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Algorithms, Java"
300,Zoho,Software Developer,6.5,0,25.0,"Java, Data Structures, DBMS"
300,Mu Sigma,Data Analyst,7.0,0,25.0,"Statistics, Data Analysis, SQL"
300,Persistent Systems,Software Engineer,5.5,0,25.0,"Java, Data Structures, Git"
300,Amazon,SDE-1,18.0,0,20.0,"Data Structures, Algorithms, System Design, Java"
300,Microsoft,SDE-1,22.0,0,20.0,"Data Structures, Algorithms, System Design, Operating Systems"
300,Google,SWE,25.0,0,20.0,"Data Structures, Algorithms, System Design, Computer Networks"
300,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
300,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
300,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
300,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
300,Deloitte,Analyst,6.0,0,0.0,"Excel, SQL, Communication Skills, Data Analysis"
300,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
300,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
301,Flipkart,SDE-1,16.0,0,50.0,"Data Structures, Java"
301,Microsoft,SDE-1,22.0,0,40.0,"Data Structures, System Design, Operating Systems"
301,Wipro,Project Engineer,3.8,0,33.3,"Data Structures, Operating Systems"
301,Capgemini,Software Engineer,4.2,0,33.3,"Java, DBMS"
301,TechMahindra,Software Engineer,3.6,0,33.3,"Java, Networking"
301,TCS,Assistant System Engineer,3.5,0,25.0,"Data Structures, Java, SQL"
301,Infosys,Systems Engineer,4.0,0,25.0,"Java, Python, DBMS"
301,Accenture,Associate Software Engineer,4.5,0,25.0,"Java, Python, Agile"
301,Adobe,Member Technical Staff,20.0,0,25.0,"Data Structures, Java, Problem Solving"
301,Deloitte,Analyst,6.0,0,25.0,"Excel, SQL, Data Analysis"
301,Zoho,Software Developer,6.5,0,25.0,"Java, Data Structures, DBMS"
301,Amazon,SDE-1,18.0,0,20.0,"Data Structures, System Design, Java, Python"
301,Google,SWE,25.0,0,20.0,"Data Structures, System Design, Python, Computer Networks"
301,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
301,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
301,Mu Sigma,Data Analyst,7.0,0,0.0,"Python, Statistics, Data Analysis, SQL"
301,Fractal Analytics,Data Scientist,9.0,0,0.0,"Python, Machine Learning, Statistics, SQL, Pandas"
301,Tredence,Business Analyst,8.0,0,0.0,"SQL, Power BI, Excel, Data Analysis"
301,LTIMindtree,Software Engineer,4.0,0,0.0,"Java, SQL, Data Structures"
301,Persistent Systems,Software Engineer,5.5,0,0.0,"Java, Python, Data Structures, Git"
302,Deloitte,Analyst,6.0,0,25.0,"SQL, Communication Skills, Data Analysis"
302,Tredence,Business Analyst,8.0,0,25.0,"SQL, Power BI, Data Analysis"
302,TCS,Assistant System Engineer,3.5,0,0.0,"Data Structures, Java, SQL, Communication Skills"
302,Infosys,Systems Engineer,4.0,0,0.0,"Java, Python, DBMS, Communication Skills"
302,Wipro,Project Engineer,3.8,0,0.0,"C++, Data Structures, Operating Systems"
302,Cognizant,Programmer Analyst,4.0,0,0.0,"Java, SQL, Problem Solving"
302,Accenture,Associate Software Engineer,4.5,0,0.0,"Java, Python, Communication Skills, Agile"
302,Capgemini,Software Engineer,4.2,0,0.0,"C++, Java, DBMS"
302,TechMahindra,Software Engineer,3.6,0,0.0,"Java, Networking, Communication Skills"
302,HCL,Software Engineer,4.0,0,0.0,"C, Data Structures, SQL"
302,Amazon,SDE-1,18.0,0,0.0,"Data Structures, Algorithms, System Design, Java, Python"
302,Microsoft,SDE-1,22.0,0,0.0,"Data Structures, Algorithms, C++, System Design, Operating Systems"
302,Google,SWE,25.0,0,0.0,"Data Structures, Algorithms, System Design, Python, Computer Networks"
302,Adobe,Member Technical Staff,20.0,0,0.0,"Data Structures, Algorithms, Java, Problem Solving"
302,Flipkart,SDE-1,16.0,0,0.0,"Data Structures, Algorithms, Java, REST API"
302,Zoho,Software Developer,6.5,0,0.0,"Java, C++, Data Structures, DBMS"
